"","station","EHF_t","min_95","min_99","max_95","max_99","mean_95","mean_99"
"253",10706,14.5861111111111,17.5,20.5,36,40,26.25,29.5
"254",10707,15.3416666666667,16,18,32,36.5,23.25,26.5
"255",10725,14.75625,16.5,19,34.5,38.5,24.75,27.75
"256",10868,13.325,15.5,18,33,37,23.25,26.5
"257",10893,12.9965277777778,15.5,18,32,36.5,23,26.25
"258",11001,21.5580555555555,17.5,21,34.5,40.5,25.5,29.75
"259",11003,28.3896944444445,18.2,20.5,32,39.5,24,29
"260",11004,21.599875,17.6,21.3,36.4,41.6,26.15,30.45
"261",11006,18.8375347222222,18,21,35.5,40.5,26,30
"262",11007,19.0133333333333,17.5,20.5,35,40,25.5,29.5
"263",11008,23.4645833333333,18,20.5,33,39.0400000000001,24.25,28.5200000000001
"264",11009,14.9890277777778,17,19.5,34.5,39.5,25.25,28.5
"265",11010,15.284375,17.5,20,35.5,40,25.75,29.25
"266",11012,18.6791666666667,18,21,35,40.5,25.75,29.75
"267",11013,21.0655666666667,18,21.5,36.1,41.1,26.7,30.5
"268",11016,19.4304375,17.5,20.2,33,39,24.5,28.5
"269",11017,14.8090666666666,17.2,19.6,35,40,25.5,29
"270",11019,21.2911111111111,17.7,20,33,39,24.15,28.25
"271",11023,19.7161722222222,17,19.5,33.5,39,24.5,28.25
"272",11025,19.33125,17.5,20,33.5,39.5,24.75,28.75
"273",11034,18.2734375,17.5,20.5,35.5,40,25.75,29.5
"274",11045,19.6536347222222,18,21.3,36,41,26.25,30.4
"275",11052,21.4853125,17.5,21,35.5,41.4,25.75,30.25
"276",12001,8.47173611111112,24,26.2000000000007,40,42.5,31.5,34
"277",12002,9.46479166666667,24,26,40,42.5,31.5,33.75
"278",12003,9.65888888888887,23.5,26,39.5,42.5,31.25,33.75
"279",12006,14.4166666666667,19.5,23,38,41,28.5,31.25
"280",12007,14.5279166666666,20,23,38,41.5,28.75,31.5
"281",12008,9.10434722222221,23.5,26,39.5,42.5,31.25,33.75
"282",12010,14.4102777777778,20.5,23.5,38.5,41.5,29,31.75
"283",12011,14.4655555555556,20.5,23.5,38.5,41.5,29,31.75
"284",12013,16.0555208333333,20,23.5,37.5,41,28.5,31.75
"285",12018,15.7572222222222,20,23,37.5,41,28.25,31.5
"286",12022,11.7657777777778,23,25.5,39.5,42.5,30.8,33.5
"287",12024,14.5517361111111,21.5,24,38.5,42,29.75,32.5
"288",12025,9.55354166666665,24,26.5,40,43,31.75,34.1000000000004
"289",12026,14.3030208333333,18.5,22,37,40.5,27.5,30.5
"290",12027,13.5409722222222,21,24,38.5,41.5,29.5,32.5
"291",12028,15.9946180555556,17,19.5,34,39.5,25,28.5
"292",12029,15.3182638888889,16.5,19,34,38.5,24.75,28
"293",12032,12.138125,23,26,39.5,43,31,34
"294",12033,16.5835416666667,17,19,33.5,39,24.5,28.25
"295",12035,14.9861458333333,19,22,36.5,40.5,27.25,30.5
"296",12036,11.1963194444444,23.5,26,40,43,31.5,34
"297",12037,13.5858333333333,22.5,25.5,39.5,42.5,30.75,33.5
"298",12038,16.9202,20.5,24,37.7,41.2,28.75,32
"299",12039,17.9098472222223,21,24.5,38,41.6,29.25,32.5
"300",12041,14.478125,19.5,22.5,37,41,28,31
"301",12042,9.09583333333333,24,26.5,40,42.5,31.75,34
"302",12043,13.2116666666667,22.5,25.5,39.5,42.5,30.5,33.5
"303",12045,11.9206333333334,22.5,25.6,39,42,30.5,33.25
"304",12046,12.0969444444444,23.5,26.6,40,43.1,31.5,34.35
"305",12048,14.3186805555555,19,22,37.5,41,27.75,30.75
"306",12050,12.1111111111111,23,26,40,43,31.25,34
"307",12051,14.4423611111111,22,25,39,42,30,33
"308",12052,14.5803041666667,22,25.2,39,42.5,30.3,33.3
"309",12053,14.4142361111111,20,23,38,41.5,28.5,31.5
"310",12054,14.2983333333333,19.5,22.5,37.5,41,28.25,31
"311",12056,14.0656597222222,19,22,37.5,41,27.75,30.75
"312",12060,11.875,22.5,25.5,39,42,30.5,33.25
"313",12061,11.7233333333333,23,26,39.5,42.5,30.75,33.75
"314",12062,11.0025,23,26,39.5,42.5,31,33.75
"315",12063,19.0329861111111,18.5,21.5,36.5,41,27,30.5
"316",12064,14.2577777777778,19.5,22.5,37.5,41,28.25,31.25
"317",12065,15.4289666666667,18.1,21.5,36,40,26.65,30
"318",12066,15.7430555555556,20.5,24,38,41.5,29,32.25
"319",12067,10.2738888888889,23.5,26.5,40,43,31.75,34.25
"320",12068,14.9172222222222,19.5,22.5,37,41,28,31.25
"321",12070,16.2520833333333,17,19.5,34,39.5,25,28.5
"322",12071,15.9725416666667,17,19.8,35,39.6,25.1,28.85
"323",12072,9.25805555555554,23.5,26,39.5,42.5,31.25,33.75
"324",12073,16.6660416666667,17,19,33,38.5,24,28
"325",12074,15.8942583333333,20.4,23.9,38.3,41.7,28.9,31.95
"326",12075,16.7291666666667,17,19,32.5,38.5,24,28
"327",12077,16.0642708333333,17,19.5,34.5,39.5,25,28.75
"328",12079,14.610625,20,23.5,38,41.5,29,31.75
"329",12082,10.2862847222222,23.5,26.5,40,42.5,31.5,34
"330",12083,14.1479166666667,20,23,38,41,28.5,31.5
"331",12084,15.0994791666667,19.5,22.5,37,40.5,27.75,31
"332",12086,10.7058333333333,23,26,39.5,42.5,31.25,33.75
"333",12088,9.37364583333333,23.5,26,39.5,42.5,31.5,33.75
"334",12089,9.40305555555554,24,26.5,40,42.5,31.75,34
"335",12090,8.20623611111109,23.9,26.5,40,42.5,31.7,34
"336",12091,10.4652083333333,23.5,26,40,42.5,31.25,33.75
"337",12092,10.3833333333333,23.5,26,40,42.5,31.5,33.75
"338",12093,12.2194444444445,22,25.5,39,42,30.25,33.25
"339",12094,15.3826736111111,19,21.5,37,41,27.5,30.75
"340",12095,10.0647222222222,23,26,39.5,42,31,33.5
"341",12096,9.756875,23.5,26,40,42.5,31.5,34
"342",12099,14.118125,20,23.5,38,41.2000000000007,28.75,31.5
"343",12100,14.0608333333333,19.5,23,37.5,41,28.25,31.25
"344",12101,14.1223263888889,20,23.5,38,41,28.75,31.5
"345",12103,11.1043402777778,23,26,39.5,42.5,31,33.75
"346",12108,8.51291666666667,24,26,39.5,42.5,31.5,34
"347",12175,14.6340277777778,17,19.5,34.5,39,25.25,28.5
"348",12176,11.5952777777778,23.5,26.5,40,43,31.5,34.25
"349",12187,13.4674652777778,22.5,25.5,39,42.5,30.5,33.5
"350",12219,12.3882027777778,22.2,25.3,38.6,42,30.25,33.15
"351",12240,13.4444444444444,20,23,37.5,41.5,28.5,31.75
"352",12242,13.0191847222222,22,25,39.5,42.5,30.25,33
"353",12263,11.5165625,23,26,39,42,30.75,33.5
"354",12281,17.0509027777778,16.5,19,32.5,38,23.75,27.6
"355",12300,10.3180902777778,23.5,26.5,39.5,42.5,31.5,34
"356",13000,7.30361111111109,24.5,27,40.5,42.5,32.25,34.25
"357",13001,7.8036736111111,25,27,40.2,42.9,32.25,34.5
"358",13003,6.68708333333333,25.5,27.5,41,43,32.75,35
"359",13005,7.73958333333333,24.5,27,40,42.5,32,34.25
"360",13006,7.66069444444445,24.5,26.5,40,42.5,32,34.25
"361",13007,4.13896666666667,26,27.8,41,42.5,33.25,34.75
"362",13011,10.61125,23.5,26.5,39.5,42.1,31.25,34
"363",13012,7.85091666666666,24.5,27.2,40.5,42.8,32.25,34.5
"364",13014,7.22499999999999,25,27,40.5,42.5,32.5,34.5
"365",13015,8.53775,24.5,27,40.4,43,32.25,34.5200000000001
"366",13017,9.03119999999997,24.7,27.6,38.6,41.2,31.45,33.9200000000001
"367",13024,8.85,24,26.5,40,42.5,31.75,34.25
"368",13030,5.46718749999997,26.7,28.8,42,44,34,36
"369",14001,0.972916666666669,26,27.5,34.5,35.5,30,30.75
"370",14005,1.45138888888889,25,26,37.5,38.5,30.75,31.5
"371",14007,1.39027777777778,25,26,37.5,39,31,31.75
"372",14008,1.02305,27.5,28.3,33.7,34.6,30.25,31
"373",14011,0.971638888888889,27,28,34,35,30,30.75
"374",14015,0.931000000000003,27,28.1,34.6,35.6,30.35,31.05
"375",14016,1.25333333333333,27,28,35,36,30.5,31.3
"376",14017,1,26.5,28,35,36,30.5,31.25
"377",14032,1,26,27,35.5,36.5,30.25,31
"378",14035,1.16180555555555,25.5,26.5,36,37.5,30.25,31
"379",14042,1.25197083333333,25.6,26.5,37.6,39,30.8,31.75
"380",14080,1.01833333333333,26,27,35.5,36.7,30.25,31
"381",14087,0.975,25.5,27,34.5,35.5,29.5,30.25
"382",14090,1.03291666666667,25.5,26.5,36.5,38,30.3,31.1
"383",14092,1.32402777777778,25,26.5,37.5,38.5,30.5,31.5
"384",14103,0.996102777777775,26.1,27.5,35,36,30,30.75
"385",14109,1.23684027777778,25.5,26.5,37.5,38.5,30.75,31.5
"386",14116,0.884270833333335,26.5,27.5,35,36,30.25,31
"387",14123,0.999999999999999,27,28,34.5,35.5,30.25,31
"388",14142,1.094325,26.5,27.5,34.5,35.9,30,30.75
"389",14151,1.30555555555556,25,26,37,38,30.25,31
"390",14153,1.12777777777778,27.5,28.5,34,35,30.25,31
"391",14159,1.05111111111112,25.5,26.5,36.5,37.5,30.5,31
"392",14161,0.90972222222222,26.5,28,34.5,35.5,30.25,31
"393",14180,0.931736111111114,26.5,27.5,34.5,35.7,30.25,31
"394",14187,1.039828125,27,28.5,35,35.5,30.5,31.25
"395",14198,1.25,26,27,38,39.0400000000001,31.5,32.25
"396",14213,1.04444444444445,26.5,27.5,35,36,30.25,31
"397",14233,1.21027777777778,25.5,26.5,36.5,38,30.5,31.25
"398",14239,1.23020833333333,26,27,35.5,36.5,30.25,31.25
"399",14400,1.08166666666668,26,27,34.5,35.5,30,30.75
"400",14401,0.93404166666667,27.2,28.1,34.5,35.5,30.5,31.35
"401",14402,1.21982638888889,26,27,34.5,35.5,30,30.8
"402",14502,1.80885416666667,26,27.5,34,35.1,29.75,30.75
"403",14504,1.71130555555557,26.5,28.1,34.5,35.5,30,31
"404",14506,3.333875,26,27.5,35.5,37,30.25,31.75
"405",14507,2.8923625,26,28,35,36.5,30.25,31.6
"406",14508,1.97473333333334,25.6,27,33.7,35,29.45,30.5
"407",14509,1.873125,25.5,27,33.5,35,29.25,30.25
"408",14511,3.20934027777777,26,27.5,35.5,37,30.25,31.75
"409",14512,1.71979166666667,26.5,27.5,34,35,29.75,30.75
"410",14513,1.43673958333333,26.5,27.5,34,35,29.75,30.75
"411",14608,2.83409722222222,26,27.5,39,40.5,32.25,33.5
"412",14609,2.86015555555556,26,27.5,39.5,40.6400000000001,32.5,33.6700000000001
"413",14610,2.298125,25.5,27,39,40.5,32,33.25
"414",14612,2.99379999999999,25.5,27,39,40.5,32,33.3
"415",14618,3.27795138888889,25.5,27,39.5,41,32,33.5
"416",14621,2.82777777777777,25.5,27,39.5,41,32.25,33.5
"417",14626,3.36477083333333,25.5,27.0400000000001,39.5,41,32.25,33.65
"418",14628,2.94694444444444,25,26,39,40.5,31.75,33
"419",14633,3.04487916666668,26,27.1,39.5,41,32.5,33.75
"420",14639,2.80149305555555,25.5,27,39,40.5,32,33.25
"421",14640,1.875,25.5,26.5,37.5,39,31,32
"422",14702,3.13152777777777,25.5,26.5,39,41,32,33.25
"423",14703,2.17324027777778,27.9,29,36,38,31.55,32.75
"424",14704,3.393225,26,27.5,39.5,41,32.25,33.65
"425",14706,2.65555555555556,26,27.5,38,39.5,31.75,33
"426",14707,2.89656250000001,25.5,27,38.5,40.1,31.5,32.75
"427",14710,3.22074166666667,26,27.5,38.1,40,31.75,33.25
"428",14711,2.37686111111111,27,28.5,36,38,31.25,32.5
"429",14720,3.24166666666667,25,26.5,39,40.5,31.5,33
"430",14723,3.19305555555557,26,27.5,38.1,40,31.75,33.25
"431",14803,2.2198263888889,26.5,28,39,40.5,32.5,33.75
"432",14814,2.66694444444445,26.5,28,39.5,41,33,34.05
"433",14815,3.03819444444444,26.5,28,40.5,42,33.25,34.5
"434",14817,2.18107638888889,26.5,28,39.5,40.5,32.75,33.75
"435",14819,2.82395833333333,26.5,28,40.5,42,33.25,34.5
"436",14820,2.56729166666666,26.5,28,40,41.5,33,34.25
"437",14821,2.90111111111111,26.5,28,40.5,42,33.25,34.5
"438",14822,2.5010763888889,26,27.5,39,40.5,32.25,33.5
"439",14823,3.29166666666667,25,26.5,39.5,41.5,32.25,33.5
"440",14825,3.23270833333334,26.5,28,40,41.5,33,34.45
"441",14829,4.50935277777778,25.5,27.5,40.5,42.4400000000001,32.75,34.25
"442",14830,4.04812499999999,26,27.5,41,42.5,33.25,34.7200000000001
"443",14833,3.77180555555555,26,28,41,42.5,33.25,34.75
"444",14835,3.48958333333332,25.5,27,40,41.5,32.5,33.75
"445",14836,3.51525,25,26.5,40,41.7,32.25,33.75
"446",14840,4.01394166666666,26,27.7400000000001,40.6,42.4,33,34.5
"447",14850,2.6248375,26.4,27.7,39.3,40.7,32.5,33.75
"448",14857,4.5663888888889,25,26.5,40.5,42,32.25,34
"449",14901,1.59895833333333,25.3,26.5,38,39.4,31,32
"450",14902,2.18788888888888,26,27,38.9,40,32,33.05
"451",14903,2.16086041666665,26,27,38.9,40,32,33
"452",14904,2.24260416666668,26,27,39,40,32,33
"453",14905,1.64034722222222,26,27.5,37,38.5,31,32.25
"454",14908,1.473,25.5,26.5,37.5,39,30.75,31.75
"455",14919,2.09520833333333,25.5,26.5,38,39.5,31.5,32.5
"456",14921,2.40666666666666,25,26.5,38.5,39.5,31.5,32.5
"457",14923,2.20756944444444,26,27,39,40,32,33
"458",14925,1.54791666666666,25,26.5,38,39,30.75,31.75
"459",14932,2.20538055555555,26,27,38.5,40,32,33
"460",14933,1.64354166666667,25,26,37.5,38.5,30.75,31.75
"461",14938,1.53246666666667,25.4,26.5,38,39,31,31.9
"462",14941,1.53375000000001,25.5,26.5,38,39.5,31.25,32.25
"463",15004,5.11458333333333,25.5,27.5,41,43,33,34.75
"464",15005,4.53578923611115,25.5,27.5,41,42.5,32.75,34.5
"465",15015,4.29611111111112,26,27.5,40.5,42,33,34.5
"466",15019,5.38642361111111,26,27.5,41.5,43,33.25,34.75
"467",15026,4.31267361111112,25.5,27.5,40.5,42.5,32.75,34.25
"468",15027,4.35493055555555,26.5,28,40.5,42.5,33.25,34.75
"469",15034,4.56815034722219,26,27.5,41,42.6400000000001,33,34.6200000000001
"470",15036,4.41590277777779,26,27.5,41,42.5,33,34.5
"471",15067,4.37291666666667,26,28,40.5,42,33,34.5
"472",15081,3.68499999999999,25.5,27,40,41.5,32.5,34
"473",15083,4.15333333333333,26,27.5,40.5,42,33,34.25
"474",15085,4.06611944444445,26,27.8,40.5,42.1,32.95,34.45
"475",15086,3.74791666666667,25.5,27.5,40.5,42.5,33,34.25
"476",15087,5.4115625,26.7,28.5,40.1,42,33.25,34.75
"477",15088,4.05555555555556,25.5,27.5,40.5,42,32.5,34
"478",15089,3.71402777777779,25.8,27.5,40.5,42.5,32.95,34.25
"479",15090,4.71006944444445,26.5,28,41,42.5,33.25,34.75
"480",15108,4.375,26,27.5,40.5,42,33,34.5
"481",15131,3.87261666666666,25.9,27.5,41,42.5,33,34.5
"482",15135,5.17310833333333,26.5,28.5,40,41.8,33,34.6700000000001
"483",15502,5.90399999999999,25.6,27.6,40.5,42.5,32.75,34.5
"484",15511,9.64444444444449,23.5,26.3,39.5,42,31.25,33.5
"485",15518,6.99027777777778,24,26,39,41,31.25,33
"486",15520,6.90343749999999,24.5,26.5,39.5,41.5,31.75,33.5
"487",15521,8.95006944444443,23.5,26,39,41,30.5,32.75
"488",15524,10.6043402777778,24.5,27.5,40,42.5,32,34.25
"489",15525,6.7693263888889,25.5,27.5,40,42,32.25,34
"490",15526,11.2292083333333,25,28,40.5,43,32.5,34.85
"491",15527,10.1991666666667,22.5,25,38.5,41.5,30.25,32.75
"492",15528,6.77152777777776,24.2,26.4,39,41,31.25,33
"493",15530,5.66722222222223,25.5,27,40.5,42.5,32.5,34.25
"494",15531,8.59642361111113,24,26.5,39.5,41.5,31.25,33.25
"495",15533,10.5533333333333,24.5,27.5,40,42.5,32,34.5
"496",15534,6.50666666666666,25,27,41,43,32.5,34.5
"497",15535,6.72715277777776,24.5,26.5,39.5,41.5,31.5,33.25
"498",15536,10.5614583333333,24.5,27.5,40,42.5,31.75,34.25
"499",15540,10.6605555555555,24,26.7,39,41.3,31,33.25
"500",15542,6.64722222222223,25,27,39.5,41.5,32,33.75
"501",15543,7.35583333333333,23.5,26,39,41,30.75,32.75
"502",15546,9.62,24.5,27,40,42.5,31.75,34
"503",15548,5.2884013888889,25.5,27.5,41.5,43.1,33,34.65
"504",15552,9.85937500000001,24.5,27,40,42,31.75,34
"505",15553,8.65277777777777,23.5,26,39,41,30.75,32.75
"506",15554,5.88277777777778,24.5,26,39.5,41.5,31.5,33.25
"507",15557,8.92283333333333,24,26.5,39.5,42,31.5,33.5
"508",15567,6.91256944444444,24,26,39,41,31.25,33
"509",15569,5.921875,25,27,40,42,32.25,34
"510",15574,10.6597222222222,24,26.5,39.5,42,31.5,33.75
"511",15583,7.82375,23.5,25.5,39,41,30.5,32.5
"512",15585,6.3912847222222,25,27,40.5,42.5,32.25,34.25
"513",15590,10.9518402777778,24.1,27.3,39.3,41.5,31.2,33.6
"514",15593,7.77743055555557,24,26,39.5,41.5,31,33
"515",15594,9.22444444444443,22.5,25.4,38,40.5,30,32
"516",15597,11.6975,25.5,28,41,43.5,32.75,35.25
"517",15600,11.2648958333333,25.5,28,41,43.5,32.75,35
"518",15602,8.56666666666667,24.5,27.3,41,43.1,32.25,34.5
"519",15603,13.3578333333333,23.5,26.5,39,41.5,30.95,33.5
"520",15611,6.03020833333333,24.5,26.5,40,41.5,31.75,33.5
"521",15612,6.59861111111112,24.5,26.5,39.5,41.5,31.5,33.25
"522",15614,10.81875,25,27.5,40,42.5,32.25,34.5
"523",15615,10.303125,24.5,27.5,40,42.5,31.75,34.25
"524",15620,7.59763888888889,25,27,41,43,32.5,34.75
"525",15623,9.85347222222223,23.5,26.5,39,41.5,31,33.25
"526",15631,9.5123611111111,23,26,38.5,40.5,30.25,32.5
"527",15633,8.85208333333334,24,26.5,39.5,42,31.5,33.5
"528",15635,9.25965312499997,23.5,26,39.5,42,31.25,33.45
"529",15643,7.30430555555554,24.1,26.5,39.5,41.8,31.5,33.5
"530",15652,7.73966666666665,24.5,26.5,39.5,41.7,31.55,33.55
"531",16000,20.1816666666667,22.5,26,39,42,30.25,33.5
"532",16001,21.0077381944445,22.1,25.8,38.4,42,29.85,33.1700000000001
"533",16002,21.6388888888889,21.5,25,38.5,42,29.5,32.75
"534",16003,21.8125,21.5,25,39,42.5,30,33.25
"535",16005,23.4541666666667,20.5,24,37,41,28.25,31.75
"536",16006,21.6854166666667,21,24.5,38,42,29.25,32.75
"537",16007,21.285625,23,26.5,39,42.4,30.75,34
"538",16009,21.62125,21,24.5,38.5,42.5,29.5,32.75
"539",16013,12.9765833333333,22,24.7800000000003,37.5,40.5,29.25,32
"540",16015,21.7684375,21.5,25,38,42,29.25,32.75
"541",16020,22.6001388888889,21,24.5,38.5,42.5,29.5,33
"542",16021,23.2923611111111,20,23.5,38,42,28.5,32
"543",16022,25.8145833333333,18,22,36.5,40.5,26.5,30.5
"544",16024,24.9982638888889,19.5,23,37.5,42,28,31.75
"545",16025,21.8611111111111,21,24.5,38.5,42.5,29.25,32.75
"546",16027,21.0590277777778,22,25.5,39,42.5,30.25,33.5
"547",16028,18.8097222222222,22.5,26,39.5,43,30.75,34
"548",16030,19.9883333333333,22,25.5,39,42.5,30.25,33.5
"549",16031,21.3048611111111,20.5,24,37.5,41.5,28.5,32.25
"550",16032,22.9264583333334,19.5,23,37.5,41.5,28,31.5
"551",16033,21.4816666666666,21.5,25,38.5,42,29.75,33
"552",16035,18.8026041666667,22.5,26,39.5,43,30.75,33.75
"553",16036,19.7416666666667,22,25.5,38.5,42,29.75,33
"554",16037,21.56875,21.5,25.5,38.5,42,29.5,32.75
"555",16038,22.4902777777778,22,25,38,42,29.25,32.75
"556",16039,18.9291666666667,22.5,26,39,42.5,30.5,33.75
"557",16040,19.239375,22.5,26,39,42.5,30.5,33.75
"558",16043,20.321875,22,25,38.5,42,29.5,32.75
"559",16044,23.9599152777778,21,25,39,43,29.5,33.25
"560",16045,21.9377777777778,19,22.5,36,40.5,27,31
"561",16046,25.8707638888889,18.5,22,37.5,41.5,27.25,31
"562",16048,20.3252777777778,22,25.5,39,42.5,30.25,33.5
"563",16050,21.8475,21.5,25,38.5,42.5,29.5,33
"564",16051,19.1360416666667,22.5,26,39,42.5,30.5,33.5
"565",16052,21.2171875,22,25,38.5,42,29.75,33
"566",16054,22.6714583333333,20,23.5,37,41.5,27.75,31.75
"567",16055,26.1274652777778,18.5,22.5,37.5,41.5,27.25,31
"568",16056,21.7989583333333,20.5,24,38,41.5,28.75,32.25
"569",16057,20.0913541666667,22,25.5,38.5,42,29.75,33
"570",16063,23.9125,20.5,24.5,38.5,42.5,29.25,32.75
"571",16065,17.6506388888889,23.5,26.7,39.5,43,31,34
"572",16066,20.4411180555555,22,25.5,39,42.5,30,33.5
"573",16081,20.4254861111111,22,25.5,38.5,42.5,30,33.25
"574",16082,17.3402083333334,24,27.5,40,43,31.75,34.75
"575",16083,13.6927083333333,25,28,40.5,43.5,32.5,35.25
"576",16085,15.5239930555555,23.5,26.5,39,42,30.85,33.75
"577",16086,23.9434027777778,20,23.5,38,42,28.5,32
"578",17004,16.9773263888889,24,27,40.5,43.5,31.75,34.75
"579",17005,18.8241666666667,23.5,27,39,42,30.75,33.9700000000001
"580",17008,17.8497569444444,22.5,26,38.5,42,30.25,33.25
"581",17009,17.1264236111111,23.5,26.5,39.5,42.5,31,34
"582",17011,19.0942708333334,22.5,25.5,38,41.5,30,32.75
"583",17012,19.0942708333334,22.5,25.5,38,41.5,30,32.75
"584",17014,20.1988888888889,19.5,23,36,39.5,27.5,30.5
"585",17016,12.0430555555555,26,28.5,41.5,44,33.5,35.75
"586",17017,18.7569444444445,22.5,25.5,39,42,30.25,33.25
"587",17019,11.0533333333334,26,28.5,41,44,33.25,35.5
"588",17020,13.5245833333333,25.5,28,41.5,44.5,33,35.5
"589",17021,16.54,24,27,41,44,32.25,35
"590",17022,13.8616666666667,25.5,28,41,44,33,35.5
"591",17023,16.7036458333333,24,27.5,40.5,43.5,32,34.8500000000004
"592",17024,16.8076888888889,23.9,27,40,43.3,31.65,34.5
"593",17025,16.9208333333334,24,27,40.5,43.7000000000007,32,34.75
"594",17027,13.1230555555555,25.5,28.5,41,43.5,33,35.5
"595",17028,13.0002777777778,25.5,28.5,41,43.5,33,35.5
"596",17029,17.3158333333333,23.5,26.5,39.5,42.5,31,34
"597",17030,14.8069444444445,25,28,41,44,32.75,35.5
"598",17031,15.7416388888889,24,27.2,41.2,44.4,32.25,35
"599",17034,16.9619791666667,23,26.5,39,42.5,30.75,33.5
"600",17035,18.9791666666667,20.5,24,36.5,39.5,28,31
"601",17036,14.1325,25,27.5,41,44,32.5,35
"602",17037,15.7631597222222,24.5,27.5,41.5,44.5,32.5,35.25
"603",17039,15.846875,24,27,40,43,31.75,34.5
"604",17040,18.1610416666667,23,26,39,42,30.5,33.25
"605",17041,19.3782291666667,20.5,24,37,40.5,28.5,31.5
"606",17043,16.3090138888889,25.4,28.6,40.9,43.9,32.75,35.75
"607",17048,18.6385416666667,20.5,24,36.5,40,28.25,31.25
"608",17052,17.3038888888889,23,26,39,42.5,30.75,33.5
"609",17053,16.7034027777778,24,27,40.5,43.5,32,34.75
"610",17054,18.8701388888889,21.5,25,38,41,29.25,32.25
"611",17055,16.5647222222222,23,26.5,40,43,31.25,34
"612",17056,17.4766666666667,22.5,25.5,38.5,41.5,30,33
"613",17060,15.8861111111111,24.5,27.5,40,43,32,34.5
"614",17067,13.8134722222222,25,28,41,44,32.75,35.25
"615",17087,10.588125,25.5,28,41,43.5,33,35.25
"616",17096,13.4359416666666,25.5,28.4,41,43.7,32.85,35.5
"617",17099,18.0950138888889,22,25.5,38,41,29.55,32.5
"618",17102,18.9145833333333,20.5,24,36.5,40,28.25,31.25
"619",17106,18.1752083333333,23.5,26.5,39.5,42.5,31,34
"620",17110,19.1135555555555,22.6,26,38.5,41.7,30.25,33.25
"621",17114,15.3620833333334,25,28,40.5,43.5,32.5,35.5
"622",18001,24.9286805555556,19,22.5,34.5,39.5,26.25,30.25
"623",18002,25.4870833333334,18,21.5,34,40,25,29.75
"624",18003,26.1376736111111,18,21.5,33.5,38.5,25,29
"625",18005,24.8382638888889,17.5,20.5,33,38,24.75,28.75
"626",18006,23.3351041666667,19.5,23,35.5,40,27,30.75
"627",18007,24.7694444444445,17.5,20.5,33,38,24.75,28.5
"628",18008,25.7406944444444,18.5,22,37,41,27,30.75
"629",18009,26.8677083333333,18.5,22.5,35.5,40.5,26.25,30.5
"630",18010,26.4475,19,22.5,35,39.5,26.25,30.25
"631",18011,30.6919444444444,18.3,22,35,41,25.75,30.5
"632",18012,31.8138375,18,21.8,35.3,41.3,25.45,30.45
"633",18014,28.7779916666667,18.5,22.5,34.5,39.4,26,30.05
"634",18015,24.4592361111111,18,21,34,40,25,29.5
"635",18016,26.5623263888889,18,21.5,33.5,38,25,29
"636",18017,21.675,17,20,30,35.5,23.25,27
"637",18019,24.4868055555556,17,20.5,31.5,36.5,23.75,27.75
"638",18021,27.1865625,18.5,22.5,35.5,40.5,26.5,30.5
"639",18022,24.8826388888889,19.5,23,35.5,40,27,30.75
"640",18023,24.2311111111111,17.5,20.5,32.5,37.5,24.5,28.25
"641",18024,25.6800694444444,18.5,22,36,40,26.5,30.25
"642",18025,28.7076388888889,18,22,35,41,25.75,30.5
"643",18030,25.8084375,18,21,33.5,39.5,24.75,29.25
"644",18031,23.3723958333333,19.5,23,36.5,40.5,27.5,31
"645",18032,25.6342361111111,18,21,33.5,39.5,24.75,29.5
"646",18033,28.985,18,21.5,35,40.5,25.5,30.25
"647",18034,23.1741666666667,20,23.5,36.5,40.5,27.5,31.25
"648",18036,27.2561805555555,18.5,22.5,36.5,41,26.75,30.75
"649",18037,25.2690625,18.5,22,35.5,40,26.5,30
"650",18039,25.2694444444445,18.5,22,35,40,26.25,30
"651",18040,25.9109083333333,18.5,22.2,36.2,40.5,26.75,30.5
"652",18041,25.4114583333333,18.5,22,36.5,40.5,26.75,30.5
"653",18042,28.1277777777778,17.5,21,34.5,40,25,29.75
"654",18043,24.0114930555555,17,20,31.5,36.5,23.5,27.3500000000004
"655",18044,26.21255,18,21.9,38,42.4,27.15,31.05
"656",18045,25.1341666666667,17.5,21,33,38,24.75,28.75
"657",18046,24.7008333333333,17.5,21,35.5,40,26,29.75
"658",18047,27.19,18.5,22,35.5,41,26,30.5
"659",18048,26.8626041666667,18,22,34.5,39,25.75,29.75
"660",18049,24.4104166666667,18,21,33,38,25,28.75
"661",18051,25.5659722222222,18.5,22,34.5,39,26,29.75
"662",18052,28.8487666666667,18.5,22.8,36.9,41,27,31.0700000000001
"663",18053,27.7375,18.5,22.5,37,41,27,31
"664",18054,26.7466666666667,18,21.7000000000007,34.5,39.5,25.75,29.75
"665",18055,25.0554166666667,17.5,20.5,32.5,37.5,24.5,28.25
"666",18056,26.1527777777778,18,21.5,35,39.5,25.75,29.75
"667",18057,26.1547222222222,17.5,21.5,37.5,41.5,26.75,30.75
"668",18058,23.5798611111111,20,23.5,36,40,27.25,31
"669",18059,23.5680555555556,20,23,35.5,40,27.25,31
"670",18060,25.3375,17.5,21,33.5,39.5,24.75,29.25
"671",18061,27.1402777777778,18.5,22.5,36,41,26.5,30.75
"672",18063,25.9333333333333,18,21.5,34.5,40,25.25,30
